Mean Overscan Level (ADU),Detector,Amp,Run,READTIME setting,exp_id
26851.91772116772,R12_S12,C17,13040,2.232,3021111600228
26445.014245014245,R12_S12,C07,13040,2.232,3021111600228
26698.91439116439,R12_S12,C06,13040,2.232,3021111600228
26861.720973470972,R12_S12,C05,13040,2.232,3021111600228
26797.566128316128,R12_S12,C04,13040,2.232,3021111600228
26679.885013135012,R12_S12,C03,13040,2.232,3021111600228
26788.204906204905,R12_S12,C02,13040,2.232,3021111600228
26646.324601324603,R12_S12,C01,13040,2.232,3021111600228
26935.491092241093,R12_S12,C00,13040,2.232,3021111600228
26733.702186702187,R12_S12,C10,13040,2.232,3021111600229
26810.89814814815,R12_S12,C11,13040,2.232,3021111600229
26614.853452103453,R12_S12,C12,13040,2.232,3021111600229
26429.627761127762,R12_S12,C13,13040,2.232,3021111600229
26882.456793206795,R12_S12,C14,13040,2.232,3021111600229
26569.762117512117,R12_S12,C15,13040,2.232,3021111600229
26922.034465534467,R12_S12,C16,13040,2.232,3021111600229
26852.20942020942,R12_S12,C17,13040,2.232,3021111600229
26444.29585229585,R12_S12,C07,13040,2.232,3021111600229
26698.928645428645,R12_S12,C06,13040,2.232,3021111600229
26861.573805823806,R12_S12,C05,13040,2.232,3021111600229
26797.61528286528,R12_S12,C04,13040,2.232,3021111600229
26679.770044770044,R12_S12,C03,13040,2.232,3021111600229
26787.731222481223,R12_S12,C02,13040,2.232,3021111600229
26645.993913493912,R12_S12,C01,13040,2.232,3021111600229
26935.244107744107,R12_S12,C00,13040,2.232,3021111600229
26481.03280978281,R12_S12,C10,13057,2.09,3021111800033
26578.96401746402,R12_S12,C11,13057,2.09,3021111800033
26396.23221223221,R12_S12,C12,13057,2.09,3021111800033
26234.71066896067,R12_S12,C13,13057,2.09,3021111800033
26632.076303326303,R12_S12,C14,13057,2.09,3021111800033
26352.595154845156,R12_S12,C15,13057,2.09,3021111800033
26655.41108891109,R12_S12,C16,13057,2.09,3021111800033
26602.792476042476,R12_S12,C17,13057,2.09,3021111800033
26234.719363969365,R12_S12,C07,13057,2.09,3021111800033
26468.502793502794,R12_S12,C06,13057,2.09,3021111800033
26599.74322899323,R12_S12,C05,13057,2.09,3021111800033
26550.425204425206,R12_S12,C04,13057,2.09,3021111800033
26434.271043771045,R12_S12,C03,13057,2.09,3021111800033
26540.970492470493,R12_S12,C02,13057,2.09,3021111800033
26401.95325970326,R12_S12,C01,13057,2.09,3021111800033
26669.43882968883,R12_S12,C00,13057,2.09,3021111800033
26481.38688163688,R12_S12,C10,13057,2.09,3021111800034
26579.1833999334,R12_S12,C11,13057,2.09,3021111800034
26396.682234432235,R12_S12,C12,13057,2.09,3021111800034
26234.723914973914,R12_S12,C13,13057,2.09,3021111800034
26632.078116328117,R12_S12,C14,13057,2.09,3021111800034
26352.545251045252,R12_S12,C15,13057,2.09,3021111800034
26655.560217560218,R12_S12,C16,13057,2.09,3021111800034
26603.23004773005,R12_S12,C17,13057,2.09,3021111800034
26234.58584933585,R12_S12,C07,13057,2.09,3021111800034
26468.071141821143,R12_S12,C06,13057,2.09,3021111800034
26599.679431679433,R12_S12,C05,13057,2.09,3021111800034
26549.631914381913,R12_S12,C04,13057,2.09,3021111800034
26434.248334998334,R12_S12,C03,13057,2.09,3021111800034
26541.238335738337,R12_S12,C02,13057,2.09,3021111800034
26401.9644984645,R12_S12,C01,13057,2.09,3021111800034
26669.021589521588,R12_S12,C00,13057,2.09,3021111800034
26481.38886113886,R12_S12,C10,13057,2.09,3021111800035
26579.19378769379,R12_S12,C11,13057,2.09,3021111800035
26395.90353165353,R12_S12,C12,13057,2.09,3021111800035
26234.693463943466,R12_S12,C13,13057,2.09,3021111800035
26631.9916009916,R12_S12,C14,13057,2.09,3021111800035
26352.423252673252,R12_S12,C15,13057,2.09,3021111800035
26655.723517223516,R12_S12,C16,13057,2.09,3021111800035
26602.857938357938,R12_S12,C17,13057,2.09,3021111800035
26234.734247234246,R12_S12,C07,13057,2.09,3021111800035
26467.847791097793,R12_S12,C06,13057,2.09,3021111800035
26598.955294705294,R12_S12,C05,13057,2.09,3021111800035
26549.557821807823,R12_S12,C04,13057,2.09,3021111800035
26433.60901135901,R12_S12,C03,13057,2.09,3021111800035
26540.99286824287,R12_S12,C02,13057,2.09,3021111800035
26401.539525289525,R12_S12,C01,13057,2.09,3021111800035
26668.622266622267,R12_S12,C00,13057,2.09,3021111800035
26481.286287786286,R12_S12,C10,13057,2.09,3021111800036
26578.716033966033,R12_S12,C11,13057,2.09,3021111800036
26395.995837495837,R12_S12,C12,13057,2.09,3021111800036
26234.567386317387,R12_S12,C13,13057,2.09,3021111800036
26631.664733414735,R12_S12,C14,13057,2.09,3021111800036
26351.76986901987,R12_S12,C15,13057,2.09,3021111800036
26655.3894993895,R12_S12,C16,13057,2.09,3021111800036
26602.684815184813,R12_S12,C17,13057,2.09,3021111800036
26234.44005069005,R12_S12,C07,13057,2.09,3021111800036
26467.97989047989,R12_S12,C06,13057,2.09,3021111800036
26599.762783512782,R12_S12,C05,13057,2.09,3021111800036
26549.716653716652,R12_S12,C04,13057,2.09,3021111800036
26433.81117956118,R12_S12,C03,13057,2.09,3021111800036
26540.986661486662,R12_S12,C02,13057,2.09,3021111800036
26401.643893143893,R12_S12,C01,13057,2.09,3021111800036
26668.606652606653,R12_S12,C00,13057,2.09,3021111800036
26481.11544936545,R12_S12,C10,13057,2.09,3021111800037
26578.61172161172,R12_S12,C11,13057,2.09,3021111800037
26395.506789506788,R12_S12,C12,13057,2.09,3021111800037
26234.66072816073,R12_S12,C13,13057,2.09,3021111800037
26632.001498501497,R12_S12,C14,13057,2.09,3021111800037
26351.874051874052,R12_S12,C15,13057,2.09,3021111800037
26655.84039109039,R12_S12,C16,13057,2.09,3021111800037
26602.963915713917,R12_S12,C17,13057,2.09,3021111800037
26234.477365227365,R12_S12,C07,13057,2.09,3021111800037
26468.218642468644,R12_S12,C06,13057,2.09,3021111800037
26599.294224294223,R12_S12,C05,13057,2.09,3021111800037
26549.80485255485,R12_S12,C04,13057,2.09,3021111800037
26434.174223924223,R12_S12,C03,13057,2.09,3021111800037
26541.235634735636,R12_S12,C02,13057,2.09,3021111800037
26402.0376012876,R12_S12,C01,13057,2.09,3021111800037
26668.749195249195,R12_S12,C00,13057,2.09,3021111800037
26480.898647648646,R12_S12,C10,13057,2.09,3021111800038
26578.587671587673,R12_S12,C11,13057,2.09,3021111800038
26396.119325119325,R12_S12,C12,13057,2.09,3021111800038
26234.401746401745,R12_S12,C13,13057,2.09,3021111800038
26632.32498982499,R12_S12,C14,13057,2.09,3021111800038
26352.406103156103,R12_S12,C15,13057,2.09,3021111800038
26655.830928330928,R12_S12,C16,13057,2.09,3021111800038
26603.181947681947,R12_S12,C17,13057,2.09,3021111800038
26234.524262774263,R12_S12,C07,13057,2.09,3021111800038
26467.839623339623,R12_S12,C06,13057,2.09,3021111800038
26599.621628371628,R12_S12,C05,13057,2.09,3021111800038
26549.77923927924,R12_S12,C04,13057,2.09,3021111800038
26433.713554963553,R12_S12,C03,13057,2.09,3021111800038
26541.009527509526,R12_S12,C02,13057,2.09,3021111800038
26401.533189033187,R12_S12,C01,13057,2.09,3021111800038
26669.20398120398,R12_S12,C00,13057,2.09,3021111800038
26480.820392570393,R12_S12,C10,13057,2.09,3021111800039
26578.830761830763,R12_S12,C11,13057,2.09,3021111800039
26395.938163688163,R12_S12,C12,13057,2.09,3021111800039
26234.429773929773,R12_S12,C13,13057,2.09,3021111800039
26631.880406630407,R12_S12,C14,13057,2.09,3021111800039
26352.522653272652,R12_S12,C15,13057,2.09,3021111800039
26656.02539127539,R12_S12,C16,13057,2.09,3021111800039
26603.413114663115,R12_S12,C17,13057,2.09,3021111800039
26234.6885984386,R12_S12,C07,13057,2.09,3021111800039
26468.482175232177,R12_S12,C06,13057,2.09,3021111800039
26600.038119288118,R12_S12,C05,13057,2.09,3021111800039
26550.15564990565,R12_S12,C04,13057,2.09,3021111800039
26434.1558996559,R12_S12,C03,13057,2.09,3021111800039
26541.277065527065,R12_S12,C02,13057,2.09,3021111800039
26401.969835719836,R12_S12,C01,13057,2.09,3021111800039
26668.60951085951,R12_S12,C00,13057,2.09,3021111800039
26481.0522995523,R12_S12,C10,13057,2.09,3021111800040
26578.541967291967,R12_S12,C11,13057,2.09,3021111800040
26395.84396159396,R12_S12,C12,13057,2.09,3021111800040
26234.77235727236,R12_S12,C13,13057,2.09,3021111800040
26632.199476449478,R12_S12,C14,13057,2.09,3021111800040
26352.553844303846,R12_S12,C15,13057,2.09,3021111800040
26655.923890923892,R12_S12,C16,13057,2.09,3021111800040
26603.005735005736,R12_S12,C17,13057,2.09,3021111800040
26234.75565175565,R12_S12,C07,13057,2.09,3021111800040
26467.5566008066,R12_S12,C06,13057,2.09,3021111800040
26599.67044992045,R12_S12,C05,13057,2.09,3021111800040
26550.44648869649,R12_S12,C04,13057,2.09,3021111800040
26434.57683982684,R12_S12,C03,13057,2.09,3021111800040
26540.93376068376,R12_S12,C02,13057,2.09,3021111800040
26401.976874976874,R12_S12,C01,13057,2.09,3021111800040
26668.542411292412,R12_S12,C00,13057,2.09,3021111800040
26481.190281940282,R12_S12,C10,13057,2.09,3021111800041
26578.56438006438,R12_S12,C11,13057,2.09,3021111800041
26396.018000518,R12_S12,C12,13057,2.09,3021111800041
26234.87298812299,R12_S12,C13,13057,2.09,3021111800041
26632.0030987531,R12_S12,C14,13057,2.09,3021111800041
26352.503866503866,R12_S12,C15,13057,2.09,3021111800041
26656.014855514855,R12_S12,C16,13057,2.09,3021111800041
26603.090798090798,R12_S12,C17,13057,2.09,3021111800041
26234.538655788656,R12_S12,C07,13057,2.09,3021111800041
26467.578486328486,R12_S12,C06,13057,2.09,3021111800041
26599.460104710106,R12_S12,C05,13057,2.09,3021111800041
26549.820448070448,R12_S12,C04,13057,2.09,3021111800041
26434.24038924039,R12_S12,C03,13057,2.09,3021111800041
26540.91365116365,R12_S12,C02,13057,2.09,3021111800041
26401.770794020795,R12_S12,C01,13057,2.09,3021111800041
26668.74383024383,R12_S12,C00,13057,2.09,3021111800041
26481.58495208495,R12_S12,C10,13057,2.09,3021111800042
26579.06226181226,R12_S12,C11,13057,2.09,3021111800042
26395.96274096274,R12_S12,C12,13057,2.09,3021111800042
26234.848577348577,R12_S12,C13,13057,2.09,3021111800042
26632.428136678136,R12_S12,C14,13057,2.09,3021111800042
26352.557377807378,R12_S12,C15,13057,2.09,3021111800042
26655.757871757873,R12_S12,C16,13057,2.09,3021111800042
26603.406056906057,R12_S12,C17,13057,2.09,3021111800042
26234.94955969956,R12_S12,C07,13057,2.09,3021111800042
26468.096264846266,R12_S12,C06,13057,2.09,3021111800042
26599.71485921486,R12_S12,C05,13057,2.09,3021111800042
26549.832815332815,R12_S12,C04,13057,2.09,3021111800042
26434.52567802568,R12_S12,C03,13057,2.09,3021111800042
26541.14541014541,R12_S12,C02,13057,2.09,3021111800042
26402.400812150812,R12_S12,C01,13057,2.09,3021111800042
26669.102693602694,R12_S12,C00,13057,2.09,3021111800042
26481.025557775556,R12_S12,C10,13057,2.09,3021111800043
26579.008426758428,R12_S12,C11,13057,2.09,3021111800043
26395.85397935398,R12_S12,C12,13057,2.09,3021111800043
26235.259314759314,R12_S12,C13,13057,2.09,3021111800043
26632.1711991712,R12_S12,C14,13057,2.09,3021111800043
26352.4028009028,R12_S12,C15,13057,2.09,3021111800043
26655.649498649498,R12_S12,C16,13057,2.09,3021111800043
26603.202982202984,R12_S12,C17,13057,2.09,3021111800043
26235.041125541127,R12_S12,C07,13057,2.09,3021111800043
26468.084295334294,R12_S12,C06,13057,2.09,3021111800043
26599.660274910275,R12_S12,C05,13057,2.09,3021111800043
26550.063723313724,R12_S12,C04,13057,2.09,3021111800043
26434.367808117808,R12_S12,C03,13057,2.09,3021111800043
26541.208883708885,R12_S12,C02,13057,2.09,3021111800043
26402.213749213748,R12_S12,C01,13057,2.09,3021111800043
26668.91712916713,R12_S12,C00,13057,2.09,3021111800043
26481.250407000407,R12_S12,C10,13057,2.09,3021111800044
26578.701816701818,R12_S12,C11,13057,2.09,3021111800044
26395.624246124247,R12_S12,C12,13057,2.09,3021111800044
26234.685074185076,R12_S12,C13,13057,2.09,3021111800044
26631.96324046324,R12_S12,C14,13057,2.09,3021111800044
26352.386946386945,R12_S12,C15,13057,2.09,3021111800044
26655.648471898472,R12_S12,C16,13057,2.09,3021111800044
26603.29982054982,R12_S12,C17,13057,2.09,3021111800044
26234.570753320753,R12_S12,C07,13057,2.09,3021111800044
26467.85199060199,R12_S12,C06,13057,2.09,3021111800044
26599.49716949717,R12_S12,C05,13057,2.09,3021111800044
26549.433251933253,R12_S12,C04,13057,2.09,3021111800044
26434.66634291634,R12_S12,C03,13057,2.09,3021111800044
26541.496392496392,R12_S12,C02,13057,2.09,3021111800044
26401.805703555703,R12_S12,C01,13057,2.09,3021111800044
26668.30714655715,R12_S12,C00,13057,2.09,3021111800044
26480.94782994783,R12_S12,C10,13057,2.09,3021111800045
26579.106264106264,R12_S12,C11,13057,2.09,3021111800045
26395.555185555186,R12_S12,C12,13057,2.09,3021111800045
26234.320337070338,R12_S12,C13,13057,2.09,3021111800045
26631.514966514966,R12_S12,C14,13057,2.09,3021111800045
26351.7849002849,R12_S12,C15,13057,2.09,3021111800045
26655.159553409554,R12_S12,C16,13057,2.09,3021111800045
26602.824434824433,R12_S12,C17,13057,2.09,3021111800045
26234.60039035039,R12_S12,C07,13057,2.09,3021111800045
26467.66615791616,R12_S12,C06,13057,2.09,3021111800045
26599.56475931476,R12_S12,C05,13057,2.09,3021111800045
26549.47705072705,R12_S12,C04,13057,2.09,3021111800045
26434.281625781627,R12_S12,C03,13057,2.09,3021111800045
26540.744523994523,R12_S12,C02,13057,2.09,3021111800045
26401.851925851926,R12_S12,C01,13057,2.09,3021111800045
26668.82363932364,R12_S12,C00,13057,2.09,3021111800045
26480.771635771634,R12_S12,C10,13057,2.09,3021111800046
26578.467846967847,R12_S12,C11,13057,2.09,3021111800046
26395.802984052985,R12_S12,C12,13057,2.09,3021111800046
26234.43302993303,R12_S12,C13,13057,2.09,3021111800046
26631.876780626782,R12_S12,C14,13057,2.09,3021111800046
26352.030663780664,R12_S12,C15,13057,2.09,3021111800046
26654.715062715062,R12_S12,C16,13057,2.09,3021111800046
26603.084138084138,R12_S12,C17,13057,2.09,3021111800046
26234.334443334443,R12_S12,C07,13057,2.09,3021111800046
26467.807821807823,R12_S12,C06,13057,2.09,3021111800046
26599.499444999445,R12_S12,C05,13057,2.09,3021111800046
26549.36361786362,R12_S12,C04,13057,2.09,3021111800046
26433.968512968513,R12_S12,C03,13057,2.09,3021111800046
26541.06762681763,R12_S12,C02,13057,2.09,3021111800046
26401.618483368482,R12_S12,C01,13057,2.09,3021111800046
26668.55180930181,R12_S12,C00,13057,2.09,3021111800046
26480.89503089503,R12_S12,C10,13057,2.09,3021111800047
26578.718614718615,R12_S12,C11,13057,2.09,3021111800047
26395.935064935064,R12_S12,C12,13057,2.09,3021111800047
26234.384226884227,R12_S12,C13,13057,2.09,3021111800047
26632.13234913235,R12_S12,C14,13057,2.09,3021111800047
26352.086663336664,R12_S12,C15,13057,2.09,3021111800047
26655.120666370665,R12_S12,C16,13057,2.09,3021111800047
26602.51516076516,R12_S12,C17,13057,2.09,3021111800047
26234.186998186997,R12_S12,C07,13057,2.09,3021111800047
26467.661745661746,R12_S12,C06,13057,2.09,3021111800047
26599.721352721353,R12_S12,C05,13057,2.09,3021111800047
26549.7501017501,R12_S12,C04,13057,2.09,3021111800047
26434.11482961483,R12_S12,C03,13057,2.09,3021111800047
26541.44314944315,R12_S12,C02,13057,2.09,3021111800047
26401.73949198949,R12_S12,C01,13057,2.09,3021111800047
26668.603294853296,R12_S12,C00,13057,2.09,3021111800047
26480.4628982129,R12_S12,C10,13057,2.09,3021111800048
26578.36422836423,R12_S12,C11,13057,2.09,3021111800048
26395.889027639027,R12_S12,C12,13057,2.09,3021111800048
26234.710261960263,R12_S12,C13,13057,2.09,3021111800048
26631.693001443,R12_S12,C14,13057,2.09,3021111800048
26352.046684796685,R12_S12,C15,13057,2.09,3021111800048
26655.136752136754,R12_S12,C16,13057,2.09,3021111800048
26602.9512987013,R12_S12,C17,13057,2.09,3021111800048
26234.236078736078,R12_S12,C07,13057,2.09,3021111800048
26468.42810892811,R12_S12,C06,13057,2.09,3021111800048
26599.63825063825,R12_S12,C05,13057,2.09,3021111800048
26549.693972693975,R12_S12,C04,13057,2.09,3021111800048
26434.684944684945,R12_S12,C03,13057,2.09,3021111800048
26541.249333999334,R12_S12,C02,13057,2.09,3021111800048
26401.297702297703,R12_S12,C01,13057,2.09,3021111800048
26668.88801013801,R12_S12,C00,13057,2.09,3021111800048
26480.864265364264,R12_S12,C10,13057,2.09,3021111800049
26578.86642986643,R12_S12,C11,13057,2.09,3021111800049
26396.05093055093,R12_S12,C12,13057,2.09,3021111800049
26234.823213823212,R12_S12,C13,13057,2.09,3021111800049
26631.81869056869,R12_S12,C14,13057,2.09,3021111800049
26351.95893920894,R12_S12,C15,13057,2.09,3021111800049
26655.69957819958,R12_S12,C16,13057,2.09,3021111800049
26602.679857179857,R12_S12,C17,13057,2.09,3021111800049
26234.27898027898,R12_S12,C07,13057,2.09,3021111800049
26467.595302845304,R12_S12,C06,13057,2.09,3021111800049
26599.901311651312,R12_S12,C05,13057,2.09,3021111800049
26549.43105043105,R12_S12,C04,13057,2.09,3021111800049
26434.37234987235,R12_S12,C03,13057,2.09,3021111800049
26540.968855218856,R12_S12,C02,13057,2.09,3021111800049
26401.063510563512,R12_S12,C01,13057,2.09,3021111800049
26668.853452103453,R12_S12,C00,13057,2.09,3021111800049
26481.047526547525,R12_S12,C10,13057,2.09,3021111800050
26578.833462833463,R12_S12,C11,13057,2.09,3021111800050
26396.096116846118,R12_S12,C12,13057,2.09,3021111800050
26235.285705035705,R12_S12,C13,13057,2.09,3021111800050
26631.97853072853,R12_S12,C14,13057,2.09,3021111800050
26352.227374477374,R12_S12,C15,13057,2.09,3021111800050
26655.437608687607,R12_S12,C16,13057,2.09,3021111800050
26602.801957301956,R12_S12,C17,13057,2.09,3021111800050
26234.261544011544,R12_S12,C07,13057,2.09,3021111800050
26467.94153994154,R12_S12,C06,13057,2.09,3021111800050
26599.53395678396,R12_S12,C05,13057,2.09,3021111800050
26549.725256225258,R12_S12,C04,13057,2.09,3021111800050
26434.8376993377,R12_S12,C03,13057,2.09,3021111800050
26541.54537129537,R12_S12,C02,13057,2.09,3021111800050
26401.50047175047,R12_S12,C01,13057,2.09,3021111800050
26668.88198838199,R12_S12,C00,13057,2.09,3021111800050
26480.876197876198,R12_S12,C10,13057,2.09,3021111800051
26578.74444074444,R12_S12,C11,13057,2.09,3021111800051
26395.74715099715,R12_S12,C12,13057,2.09,3021111800051
26235.220205720205,R12_S12,C13,13057,2.09,3021111800051
26631.57535057535,R12_S12,C14,13057,2.09,3021111800051
26351.885965885966,R12_S12,C15,13057,2.09,3021111800051
26654.798312798313,R12_S12,C16,13057,2.09,3021111800051
26602.778813778812,R12_S12,C17,13057,2.09,3021111800051
26234.42647167647,R12_S12,C07,13057,2.09,3021111800051
26468.239797239796,R12_S12,C06,13057,2.09,3021111800051
26599.718503718505,R12_S12,C05,13057,2.09,3021111800051
26549.173308173307,R12_S12,C04,13057,2.09,3021111800051
26435.17452917453,R12_S12,C03,13057,2.09,3021111800051
26541.13616938617,R12_S12,C02,13057,2.09,3021111800051
26401.7754005254,R12_S12,C01,13057,2.09,3021111800051
26668.68242868243,R12_S12,C00,13057,2.09,3021111800051
26481.16345691346,R12_S12,C10,13057,2.09,3021111800052
26578.960622710623,R12_S12,C11,13057,2.09,3021111800052
